img_id,category,question,answer,mode,label,answer_type
synpic59211,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic21602,organ,which organ system is shown in the x-ray,musculoskeletal,val,1,OPEN
synpic40239,organ,what organ system is evaluated primarily,musculoskeletal,train,1,OPEN
synpic33002,organ,what organ system is evaluated primarily,musculoskeletal,train,1,OPEN
synpic18912,organ,which organ is captured by this mri,musculoskeletal,train,1,OPEN
synpic32854,organ,what organ system is shown in this x-ray,musculoskeletal,train,1,OPEN
synpic32703,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,train,1,OPEN
synpic61204,organ,what part of the body is being imaged here,musculoskeletal,val,1,OPEN
synpic26146,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic15878,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic44926,organ,what organ is this mri showing,musculoskeletal,val,1,OPEN
synpic39632,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic21578,organ,the x-ray shows what organ system,musculoskeletal,train,1,OPEN
synpic37093,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic50580,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic24930,organ,what organ system is displayed in this nuclear medicine image,musculoskeletal,train,1,OPEN
synpic52849,organ,what organ is this image of,musculoskeletal,train,1,OPEN
synpic39193,organ,what organ system is visualized,musculoskeletal,val,1,OPEN
synpic46232,organ,which organ system is shown in the ct scan,musculoskeletal,train,1,OPEN
synpic22586,organ,what organ system is shown in this x-ray,musculoskeletal,train,1,OPEN
synpic19524,organ,what is the organ principally shown in this mri,musculoskeletal,train,1,OPEN
synpic32688,organ,what organ is this x-ray showing,musculoskeletal,train,1,OPEN
synpic20374,organ,what is the organ principally shown in this x-ray,musculoskeletal,train,1,OPEN
synpic32629,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic43501,organ,what is one organ system seen in this image,musculoskeletal,train,1,OPEN
synpic46970,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic22402,organ,what organ system is being imaged,musculoskeletal,train,1,OPEN
synpic21559,organ,what part of the body is being imaged,musculoskeletal,train,1,OPEN
synpic27944,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic27246,organ,what is one organ system seen in this image,musculoskeletal,train,1,OPEN
synpic16167,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic19679,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic32240,organ,what organ system is displayed in this x-ray,musculoskeletal,train,1,OPEN
synpic36193,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic24510,organ,what is one organ system seen in this image,musculoskeletal,train,1,OPEN
synpic28664,organ,what organ is this image of,musculoskeletal,train,1,OPEN
synpic23125,organ,what organ system is displayed in this mri,musculoskeletal,train,1,OPEN
synpic25640,organ,what is the organ system in this image,musculoskeletal,train,1,OPEN
synpic26225,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic50586,organ,what organ system is being imaged,musculoskeletal,train,1,OPEN
synpic43492,organ,what organ system is visualized,musculoskeletal,train,1,OPEN
synpic46591,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic32655,organ,which organ system is shown in the ct scan,musculoskeletal,train,1,OPEN
synpic56123,organ,what organ system is primarily present in this image,musculoskeletal,val,1,OPEN
synpic28315,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic18911,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic33463,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic16880,organ,which organ system is imaged,musculoskeletal,val,1,OPEN
synpic36375,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic25301,organ,which organ system is shown in the ct scan,musculoskeletal,train,1,OPEN
synpic21981,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic52481,organ,what organ system is pictured here,musculoskeletal,train,1,OPEN
synpic42589,organ,what organ system is imaged,musculoskeletal,test,1,OPEN
synpic33126,organ,what is the organ principally shown in this ultrasound,musculoskeletal,train,1,OPEN
synpic55437,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic59765,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic35954,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic21186,organ,what part of the body is being imaged here,musculoskeletal,val,1,OPEN
synpic32705,organ,what organ system is being imaged,musculoskeletal,train,1,OPEN
synpic20393,organ,which organ is captured by this x-ray,musculoskeletal,val,1,OPEN
synpic17061,organ,what organ system is pictured here,musculoskeletal,train,1,OPEN
synpic34143,organ,what organ system is pictured here,musculoskeletal,train,1,OPEN
synpic33956,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic37733,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic61253,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic32249,organ,what organ system is shown in this x-ray,musculoskeletal,train,1,OPEN
synpic100407,organ,what is the organ system in this image,musculoskeletal,train,1,OPEN
synpic34910,organ,what organ system is displayed in this mri,musculoskeletal,train,1,OPEN
synpic19129,organ,what organ system is evaluated primarily,musculoskeletal,train,1,OPEN
synpic54829,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic46544,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic27614,organ,what organ system is primarily present in this image,musculoskeletal,val,1,OPEN
synpic44126,organ,what organ is this image of,musculoskeletal,train,1,OPEN
synpic21201,organ,which organ system is shown in the x-ray,musculoskeletal,val,1,OPEN
synpic29772,organ,what part of the body is being imaged here,musculoskeletal,val,1,OPEN
synpic36113,organ,what organ system is pictured here,musculoskeletal,train,1,OPEN
synpic34660,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic21355,organ,what part of the body is being imaged,musculoskeletal,train,1,OPEN
synpic25619,organ,which organ is captured by this x-ray,musculoskeletal,train,1,OPEN
synpic40450,organ,what organ system is displayed in this x-ray,musculoskeletal,train,1,OPEN
synpic33990,organ,what organ system is pictured here,musculoskeletal,train,1,OPEN
synpic51685,organ,what is the organ principally shown in this x-ray,musculoskeletal,train,1,OPEN
synpic100403,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic16441,organ,what organ system is evaluated primarily,musculoskeletal,train,1,OPEN
synpic32370,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic32753,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic25290,organ,what is the organ principally shown in this x-ray,musculoskeletal,train,1,OPEN
synpic20194,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic51344,organ,what organ system is shown in this ct scan,musculoskeletal,train,1,OPEN
synpic21749,organ,what organ system is visualized,musculoskeletal,test,1,OPEN
synpic41736,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,test,1,OPEN
synpic16192,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic28900,organ,which organ system is shown in the x-ray,musculoskeletal,train,1,OPEN
synpic33462,organ,what is one organ system seen in this image,musculoskeletal,train,1,OPEN
synpic14645,organ,what is one organ system seen in this image,musculoskeletal,val,1,OPEN
synpic19885,organ,what part of the body is being imaged,musculoskeletal,train,1,OPEN
synpic29054,organ,what organ is this x-ray showing,musculoskeletal,val,1,OPEN
synpic43955,organ,which organ system is imaged,musculoskeletal,val,1,OPEN
synpic21968,organ,what organ system is being imaged,musculoskeletal,train,1,OPEN
synpic33151,organ,what is the organ principally shown in this x-ray,musculoskeletal,train,1,OPEN
synpic23975,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic18493,organ,what organ system is shown in this x-ray,musculoskeletal,train,1,OPEN
synpic52296,organ,what organ is this mri showing,musculoskeletal,train,1,OPEN
synpic38915,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic53645,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic16378,organ,what organ system is shown in the image,musculoskeletal,val,1,OPEN
synpic17583,organ,what organ system is visualized,musculoskeletal,val,1,OPEN
synpic4164,organ,what organ system is pictured here,musculoskeletal,test,1,OPEN
synpic21431,organ,what part of the body does this ct scan show,musculoskeletal,train,1,OPEN
synpic45929,organ,which organ system is shown in the ct scan,musculoskeletal,train,1,OPEN
synpic27571,organ,what organ system is visualized,musculoskeletal,val,1,OPEN
synpic39567,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic44727,organ,what organ system is shown in this mri,musculoskeletal,train,1,OPEN
synpic21760,organ,the x-ray shows what organ system,musculoskeletal,train,1,OPEN
synpic31678,organ,what organ system is pictured here,musculoskeletal,val,1,OPEN
synpic17228,organ,what part of the body is being imaged here,musculoskeletal,val,1,OPEN
synpic52430,organ,what is the organ principally shown in this mri,musculoskeletal,val,1,OPEN
synpic34214,organ,what organ system is displayed in this mri,musculoskeletal,train,1,OPEN
synpic24174,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic34669,organ,what organ system is displayed in this mri,musculoskeletal,train,1,OPEN
synpic43477,organ,what organ system is imaged,musculoskeletal,val,1,OPEN
synpic30376,organ,what organ system is being imaged,musculoskeletal,train,1,OPEN
synpic40752,organ,what is the organ system in this image,musculoskeletal,train,1,OPEN
synpic18757,organ,what part of the body is being imaged,musculoskeletal,train,1,OPEN
synpic51115,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic16618,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic41271,organ,which organ is captured by this x-ray,musculoskeletal,val,1,OPEN
synpic31737,organ,what organ system is displayed in this ct scan,musculoskeletal,train,1,OPEN
synpic44128,organ,what organ is this ct scan showing,musculoskeletal,train,1,OPEN
synpic31561,organ,what part of the body is being imaged,musculoskeletal,test,1,OPEN
synpic61155,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic22956,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic60065,organ,which organ is captured by this mri,musculoskeletal,val,1,OPEN
synpic38951,organ,what organ system is visualized,musculoskeletal,val,1,OPEN
synpic32856,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic34659,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic32852,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,train,1,OPEN
synpic22390,organ,what organ is this ct scan showing,musculoskeletal,val,1,OPEN
synpic17799,organ,what organ system is primarily present in this image,musculoskeletal,train,1,OPEN
synpic33143,organ,which organ system is shown in the mri,musculoskeletal,val,1,OPEN
synpic19519,organ,what is the organ system in this image,musculoskeletal,train,1,OPEN
synpic43827,organ,what organ system is being imaged,musculoskeletal,train,1,OPEN
synpic26211,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic39618,organ,which organ system is shown in the x-ray,musculoskeletal,val,1,OPEN
synpic29238,organ,what organ system is shown in this x-ray,musculoskeletal,train,1,OPEN
synpic46543,organ,what organ systems can be evaluated with this ultrasound,musculoskeletal,train,1,OPEN
synpic43423,organ,what is one organ system seen in this image,musculoskeletal,val,1,OPEN
synpic24344,organ,what part of the body is being imaged,musculoskeletal,train,1,OPEN
synpic32632,organ,what is the organ principally shown in this x-ray,musculoskeletal,val,1,OPEN
synpic38331,organ,what organ system is imaged,musculoskeletal,val,1,OPEN
synpic28793,organ,what part of the body is being imaged here,musculoskeletal,train,1,OPEN
synpic32274,organ,what is one organ system seen in this image,musculoskeletal,train,1,OPEN
synpic47178,organ,what organ system is visualized,musculoskeletal,val,1,OPEN
synpic43823,organ,what is one organ system seen in this image,musculoskeletal,train,1,OPEN
synpic35366,organ,what organ system is pictured here,musculoskeletal,train,1,OPEN
synpic22081,organ,what organ is this x-ray showing,musculoskeletal,train,1,OPEN
synpic17359,organ,what part of the body is being imaged,musculoskeletal,train,1,OPEN
synpic18603,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic50065,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic36110,organ,what organ system is pictured here,musculoskeletal,val,1,OPEN
synpic28094,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,val,1,OPEN
synpic45463,organ,what organ system is imaged,musculoskeletal,train,1,OPEN
synpic16506,organ,what organ system is displayed in this mri,musculoskeletal,train,1,OPEN
synpic48704,organ,which organ system is shown in the mri,musculoskeletal,train,1,OPEN
synpic47498,organ,what organ system is shown in this x-ray,musculoskeletal,train,1,OPEN
synpic32633,organ,what organ is this image of,musculoskeletal,train,1,OPEN
synpic60458,organ,what part of the body is being imaged here,musculoskeletal,val,1,OPEN
synpic27893,organ,which organ system is imaged,musculoskeletal,train,1,OPEN
synpic57089,organ,what is the organ principally shown in this x-ray,musculoskeletal,train,1,OPEN
synpic27721,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,train,1,OPEN
synpic51687,organ,what organ system is shown in the image,musculoskeletal,train,1,OPEN
synpic44464,organ,what organ system is visualized,musculoskeletal,test,1,OPEN
synpic43471,organ,what is the organ system in this image,musculoskeletal,train,1,OPEN
synpic22021,organ,what organ is this image of,musculoskeletal,train,1,OPEN
synpic15124,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic33747,modality,is this an mri image,no,train,2,CLOSED
synpic47538,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic56642,modality,was the mri taken with contrast,no,train,2,CLOSED
synpic16873,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic58789,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic41011,modality,is this a t2 weighted image,no,test,2,CLOSED
synpic33915,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic42581,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic28611,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic28034,modality,is this a ct scan,no,train,2,CLOSED
synpic59710,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic24697,modality,was the mri taken with contrast,no,train,2,CLOSED
synpic41415,modality,is this a ct scan,no,train,2,CLOSED
synpic28492,modality,is this an mri image,no,train,2,CLOSED
synpic48298,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic38218,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic41680,modality,is this a ct scan,no,train,2,CLOSED
synpic19581,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic36467,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic37858,modality,was the mri taken with contrast,no,train,2,CLOSED
synpic46264,modality,is this an mri image,no,train,2,CLOSED
synpic35688,modality,is this a ct scan,no,train,2,CLOSED
synpic54434,modality,is this a t1 weighted image,no,val,2,CLOSED
synpic35705,modality,is this an mri image,no,train,2,CLOSED
synpic28146,modality,is this an mri image,no,train,2,CLOSED
synpic35681,abnormality,is there an abnormality in the mri,no,val,2,CLOSED
synpic36990,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic38434,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic41697,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic55850,modality,was the mri taken with contrast,no,val,2,CLOSED
synpic13313,modality,is this an mri image,no,train,2,CLOSED
synpic56144,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic21933,modality,is this a ct scan,no,train,2,CLOSED
synpic59939,modality,is this a ct scan,no,val,2,CLOSED
synpic56634,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic57750,modality,is this a ct scan,no,train,2,CLOSED
synpic28473,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic59198,modality,is this an mri image,no,train,2,CLOSED
synpic46502,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic40065,modality,is this an mri image,no,train,2,CLOSED
synpic57401,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic40285,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic17481,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic47289,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic21633,modality,is this a ct scan,no,train,2,CLOSED
synpic18994,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic30351,modality,is this an mri image,no,train,2,CLOSED
synpic54544,abnormality,is there something wrong in the image,no,train,2,CLOSED
synpic32726,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic51392,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic31678,modality,is this an mri image,no,val,2,CLOSED
synpic16378,modality,is this a noncontrast ct,no,val,2,CLOSED
synpic52275,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic23773,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic46477,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic55646,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic18670,abnormality,are there abnormalities in this ultrasound,no,train,2,CLOSED
synpic32840,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic55682,modality,was the ct scan taken with contrast,no,val,2,CLOSED
synpic23178,modality,is this an mri image,no,train,2,CLOSED
synpic31645,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic43984,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic16731,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic57639,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic41290,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic41291,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic25635,abnormality,is there an abnormality in the x-ray,no,train,2,CLOSED
synpic45661,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic44128,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic24344,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic30876,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic46713,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic30967,modality,is this an mri image,no,train,2,CLOSED
synpic25168,modality,was the mri taken with contrast,no,train,2,CLOSED
synpic45923,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic21598,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic45861,modality,was gi contrast given to the patient,no,val,2,CLOSED
synpic27224,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic55507,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic38551,modality,was the ct scan taken with contrast,no,val,2,CLOSED
synpic40877,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic55796,modality,was the mri taken with contrast,no,train,2,CLOSED
synpic23776,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic57356,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic41800,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic42062,modality,is this an mri image,no,train,2,CLOSED
synpic44453,modality,is this an mri image,no,train,2,CLOSED
synpic27238,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic51871,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic26702,modality,is this an mri image,no,test,2,CLOSED
synpic45122,abnormality,is the ct scan normal,no,test,2,CLOSED
synpic56036,modality,is this a t2 weighted image,no,val,2,CLOSED
synpic35695,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic47973,modality,is this an mri image,no,train,2,CLOSED
synpic58867,modality,is this an mri image,no,train,2,CLOSED
synpic54897,abnormality,is there an abnormality in the mri,no,train,2,CLOSED
synpic48040,modality,was the ct scan taken with contrast,no,val,2,CLOSED
synpic58495,modality,is this a t2 weighted image,no,val,2,CLOSED
synpic47594,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic13026,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic57259,modality,is this an mri image,no,train,2,CLOSED
synpic35701,abnormality,is there evidence of any abnormalities,no,train,2,CLOSED
synpic17812,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic27303,modality,is this a ct scan,no,train,2,CLOSED
synpic37634,modality,is this a noncontrast mri,no,test,2,CLOSED
synpic47686,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic46659,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic52280,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic49910,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic11415,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic49514,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic33770,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic51912,modality,is this a ct scan,no,train,2,CLOSED
synpic31716,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic23289,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic44990,modality,is this a t1 weighted image,no,val,2,CLOSED
synpic45152,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic16198,modality,was iv contrast given to the patient,no,train,2,CLOSED
synpic54990,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic28097,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic32301,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic56487,modality,is this an mri image,no,train,2,CLOSED
synpic18668,abnormality,is there something wrong in the image,no,train,2,CLOSED
synpic53042,modality,is this a t2 weighted image,no,val,2,CLOSED
synpic51475,modality,is this an mri image,no,train,2,CLOSED
synpic27027,modality,is this an mri image,no,train,2,CLOSED
synpic40658,modality,is this a t2 weighted image,no,val,2,CLOSED
synpic42261,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic25647,abnormality,is there an abnormality in the x-ray,no,val,2,CLOSED
synpic54131,modality,was the mri taken with contrast,no,train,2,CLOSED
synpic55711,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic55798,modality,is this a ct scan,no,train,2,CLOSED
synpic55323,modality,is this a ct scan,no,train,2,CLOSED
synpic56199,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic25418,modality,is this an mri image,no,train,2,CLOSED
synpic54898,abnormality,is there evidence of any abnormalities,no,train,2,CLOSED
synpic52497,modality,is this a t2 weighted image,no,test,2,CLOSED
synpic38885,modality,was gi contrast given to the patient,no,val,2,CLOSED
synpic32079,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic56139,modality,is this a ct scan,no,train,2,CLOSED
synpic41686,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic38293,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic30468,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic60656,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic42061,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic51322,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic41485,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic22726,modality,is this an mri image,no,train,2,CLOSED
synpic48887,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic45705,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic54809,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic52440,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic25660,abnormality,is there an abnormality in the x-ray,no,train,2,CLOSED
synpic49377,modality,is this an mri image,no,train,2,CLOSED
synpic30202,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic53237,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic48571,modality,is this an mri image,no,train,2,CLOSED
synpic21431,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic51715,abnormality,is the mri normal,no,train,2,CLOSED
synpic51569,modality,is this a ct scan,no,train,2,CLOSED
synpic56695,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic55053,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic17898,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic33285,modality,was the ct scan taken with contrast,no,test,2,CLOSED
synpic14408,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic25631,abnormality,is there an abnormality in the x-ray,no,train,2,CLOSED
synpic31753,modality,is this a noncontrast ct,no,val,2,CLOSED
synpic37562,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic29818,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic56758,modality,is this an mri image,no,train,2,CLOSED
synpic46524,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic54994,modality,is this an mri image,no,val,2,CLOSED
synpic57799,modality,is this an mri image,no,train,2,CLOSED
synpic34812,modality,is this a ct scan,no,train,2,CLOSED
synpic40671,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic32875,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic55701,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic16425,modality,was iv contrast given to the patient,no,train,2,CLOSED
synpic19753,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic50101,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic11771,modality,is this an mri image,no,val,2,CLOSED
synpic1098,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic57072,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic57633,modality,is this a t2 weighted image,no,val,2,CLOSED
synpic51458,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic18810,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic20531,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic58647,modality,is this an mri image,no,train,2,CLOSED
synpic59476,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic54897,modality,is this a ct scan,no,train,2,CLOSED
synpic24628,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic39654,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic55149,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic58527,modality,is this a noncontrast mri,no,train,2,CLOSED
synpic26809,modality,was the ct scan taken with contrast,no,val,2,CLOSED
synpic52090,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic57460,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic39243,modality,is this a ct scan,no,train,2,CLOSED
synpic47722,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic40440,modality,was gi contrast given to the patient,no,test,2,CLOSED
synpic57312,modality,was the ct scan taken with contrast,no,val,2,CLOSED
synpic24706,modality,was gi contrast given to the patient,no,test,2,CLOSED
synpic41337,modality,is this a t1 weighted image,no,train,2,CLOSED
synpic37027,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic59019,modality,is this a ct scan,no,train,2,CLOSED
synpic39607,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic40697,modality,is this a ct scan,no,test,2,CLOSED
synpic38267,modality,was the mri taken with contrast,no,test,2,CLOSED
synpic26892,modality,was gi contrast given to the patient,no,test,2,CLOSED
synpic26283,abnormality,is there evidence of any abnormalities,no,train,2,CLOSED
synpic17814,modality,is this a noncontrast ct,no,val,2,CLOSED
synpic57589,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic48506,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic41492,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic54707,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic28847,modality,is this an mri image,no,train,2,CLOSED
synpic49820,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic28995,modality,is this a noncontrast ct,no,train,2,CLOSED
synpic17207,abnormality,does this image look normal,no,train,2,CLOSED
synpic21902,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic45606,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic26311,modality,is this an mri image,no,train,2,CLOSED
synpic35699,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic22891,modality,was the ct scan taken with contrast,no,train,2,CLOSED
synpic21786,modality,was the ct scan taken with contrast,no,val,2,CLOSED
synpic43008,modality,is this a ct scan,no,train,2,CLOSED
synpic49262,modality,is this a t2 weighted image,no,test,2,CLOSED
synpic13027,modality,was gi contrast given to the patient,no,train,2,CLOSED
synpic35740,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic28827,abnormality,is there something wrong in the image,no,train,2,CLOSED
synpic25103,modality,is this a t2 weighted image,no,train,2,CLOSED
synpic48730,modality,is this an mri image,no,val,2,CLOSED
